customer_id,full_name,age,gender,city,signup_date,annual_income,monthly_spend,is_subscribed,score
U1716,User 716,53.0,F,Bangalore,22/01/2024,23721.23,33.52,YES,76
U1717,User 717,38.0,male,Bengaluru,2024-11-25,38080.98,193.05,True,73
U1718,User 718,31.0,Female,DELHI,2024-07-01,63668.88,257.02,yes,  88 
U1719,User 719,53.0,Female,Bengaluru,,46523.37,458.88,yes,95
U1720,User 720,29.0,Female,mumbai,,49960.83,369.38,no,  88 
U1721,User 721,48.0,Male,DELHI,24/11/2024,5261.29,83.68,0,40
U1722,User 722,21.0,M,Mumbai,2025-01-27,29951.68,129.99,1,44
U1723,User 723,46.0,male,DELHI,05-12-2024,,127.27,no,70
U1724,User 724,39.0,,DELHI,2025-01-01,23368.87,,False,78
U1725,User 725,140.0,,Mumbai,2024-04-04,57693.44,354.45,0,92
U1726,User 726,36.0,M,Bangalore,10-21-2024,55775.94,244.37,0,15
U1727,User 727,60.0,F,Pune,01-19-2025,69415.3,141.11,yes,84
U1728,User 728,29.0,Female,mumbai,01-20-2024,77861.72,140.05,True,12
U1729,User 729,36.0,M,Bengaluru,2024-10-29,79707.12,269.41,YES,54
U1730,User 730,48.0,F,Hyderabad,22/11/2024,61365.8,99.38,1,90
U1731,User 731,23.0,,Hyderabad,2024-07-06,58422.88,236.82,no,76
U1732,User 732,27.0,M,Delhi,2024-03-28,60067.64,68.12,False,96
U1733,User 733,32.0,Male,Delhi,02/09/2024,36748.39,93.35,False,4
U1734,User 734,22.0,,mumbai,2024-05-27,59878.28,321.87,1,54
U1735,User 735,40.0,female,Bangalore,2024-10-26,45732.0,200.45,No,  88 
U1736,User 736,38.0,Male,Hyderabad,01-08-2024,32867.44,137.35,0,71
U1737,User 737,26.0,Male,Delhi,12-14-2024,22635.14,133.44,False,19
U1738,User 738,52.0,female,Bangalore,11-26-2024,11374.2,66.49,False,20
U1739,User 739,44.0,Female,Pune,2024-03-03,50380.36,149.21,False,29
U1740,User 740,26.0,male,Mumbai,2024-10-25,42724.52,346.15,1,86
U1741,User 741,30.0,female,Mumbai,2024-06-15,41466.42,141.79,yes,34
U1742,User 742,45.0,Male,Mumbai,04-29-2024,34172.28,75.05,YES,86
U1743,User 743,31.0,M,Bengaluru,2025-01-22,44857.69,47.65,No,60
U1744,User 744,22.0,male,Delhi,2024-01-02,35229.56,93.25,False,16
U1745,User 745,54.0,Other,Delhi,2024-11-02,56653.97,181.13,no,24
U1746,User 746,30.0,male,,07/01/2025,68259.25,96.38,1,74
U1747,User 747,48.0,male,Delhi,2024-03-17,46200.27,128.02,0,84
U1748,User 748,57.0,F,Delhi,09-20-2024,74588.55,254.09,True,21
U1749,User 749,21.0,Male,Pune,,41013.25,115.91,YES,49
U1750,User 750,24.0,female,,2024-10-26,20248.13,281.04,No,45
U1751,User 751,30.0,Male,Bangalore,15/01/2024,79514.94,91.33,False,46
U1752,User 752,49.0,Male,Pune,12-09-2024,18187.35,165.65,False,33
U1753,User 753,18.0,Female,Delhi,03/09/2024,44910.96,149.25,1,87
U1754,User 754,18.0,,mumbai,02-20-2024,69098.94,104.47,True,87
U1755,User 755,56.0,Male,,01-15-2024,77301.27,153.54,1,37
U1756,User 756,43.0,male,,12-01-2024,52073.92,316.79,0,47
U1757,User 757,24.0,female,Delhi,07/10/2024,44676.77,149.91,False,89
U1758,User 758,29.0,  Female ,Hyderabad,,92796.15,234.22,True,82
U1759,User 759,43.0,Female,Delhi,02-11-2024,71544.44,158.34,True,51
U1760,User 760,28.0,Female,Mumbai,2024-02-22,74365.8,50.63,True,61
U1761,User 761,24.0,male,Pune,2024-08-02,63537.31,103.21,yes,83
U1762,User 762,41.0,M,Bengaluru,2024-12-25,65870.52,90.95,True,49
U1763,User 763,21.0,Male,Mumbai,03-18-2024,59630.25,41.01,1,86
U1764,User 764,64.0,Male,DELHI,2024-12-15,52623.47,-80.0,1,67
U1765,User 765,52.0,female,Bangalore,2024-06-27,21628.49,116.45,False,  88 
U1766,User 766,29.0,Female,DELHI,20/11/2024,30875.81,45.78,0,1
U1767,User 767,62.0,F,Mumbai,17/04/2024,67180.48,60.95,1,80
U1768,User 768,43.0,female,,2024-04-16,76618.5,215.04,False,54
U1769,User 769,30.0,Male,,,58229.32,88.3,1,58
U1770,User 770,35.0,Female,Hyderabad,,35150.45,116.93,1,19
U1771,User 771,54.0,Female,Pune,05-05-2024,58607.72,154.36,yes,86
U1772,User 772,50.0,Male,Hyderabad,,61788.33,331.44,yes,  88 
U1773,User 773,35.0,,Hyderabad,05/01/2025,,345.39,No,8
U1774,User 774,61.0,F,Bengaluru,2024-05-10,82009.78,168.56,yes,86
U1775,User 775,21.0,  Female ,Bengaluru,2024-06-20,70498.96,174.46,1,42
U1776,User 776,37.0,Female,Bangalore,2024-08-02,,129.94,True,  88 
U1777,User 777,30.0,Other,Delhi,2024-05-01,53462.88,224.5,no,96
U1778,User 778,60.0,Male,Mumbai,05-30-2024,48991.47,50.76,yes,93
U1779,User 779,26.0,Other,,03-25-2024,78178.27,125.77,False,86
U1780,User 780,61.0,,Bengaluru,2024-01-21,44751.89,,0,15
U1781,User 781,52.0,Male,Mumbai,,33418.19,187.11,yes,56
U1782,User 782,58.0,female,,2024-09-15,52841.23,125.2,False,22
U1783,User 783,35.0,Male,Hyderabad,2024-04-10,36154.34,326.11,No,81
U1784,User 784,29.0,female,Bangalore,2024-10-28,72324.57,203.08,1,71
U1785,User 785,26.0,  Female ,,,53255.6,182.14,True,36
U1786,User 786,50.0,Male,Hyderabad,15/09/2024,33535.74,,YES,14
U1787,User 787,22.0,Female,Mumbai,2024-10-15,41703.92,101.76,YES,89
U1788,User 788,33.0,Male,Pune,22/10/2024,46483.58,298.38,False,51
U1789,User 789,38.0,female,Mumbai,,49152.37,72.4,yes,71
U1790,User 790,26.0,Male,Pune,2024-04-16,25204.35,152.16,1,68
U1791,User 791,39.0,,Delhi,2024-04-17,33760.39,57.56,no,64
U1792,User 792,39.0,male,Delhi,20/08/2024,59551.07,152.57,YES,21
U1793,User 793,25.0,Male,Hyderabad,10-26-2024,77719.83,198.73,False,16
U1794,User 794,40.0,,Mumbai,10/07/2024,45359.12,233.94,No,40
U1795,User 795,44.0,female,,2024-07-15,56328.28,391.43,False,94
U1796,User 796,48.0,Female,Mumbai,2024-12-06,96659.03,100.87,True,81
U1797,User 797,,F,Mumbai,2024-11-18,58987.56,229.66,0,91
U1798,User 798,33.0,Other,Mumbai,2024-04-01,19567.43,146.98,1,36
U1799,User 799,61.0,F,Hyderabad,29/04/2024,64761.03,273.79,YES,36
U1061,User 61,48.0,,Delhi,,80479.96,133.96,yes,76
U1799,User 799,61.0,F,Hyderabad,29/04/2024,64761.03,273.79,YES,36
U1747,User 747,48.0,male,Delhi,2024-03-17,46200.27,128.02,0,84
U1668,User 668,28.0,,Bengaluru,23/01/2024,30331.02,401.38,No,75
U1726,User 726,36.0,M,Bangalore,10-21-2024,55775.94,244.37,0,15
U1110,User 110,46.0,Female,Pune,2024-04-14,47846.93,82.86,True,96
U1389,User 389,35.0,female,Delhi,2024-05-17,118155.87,211.98,False,83
U1464,User 464,50.0,M,Pune,2024-06-24,27555.74,118.32,1,45
U1034,User 34,61.0,female,DELHI,12-19-2024,79999.32,163.38,No,15
U1244,User 244,21.0,F,Mumbai,2024-04-21,48662.31,112.49,0,  88 
U1271,User 271,23.0,M,mumbai,01-09-2025,28988.64,74.87,True,32
U1283,User 283,24.0,M,Hyderabad,2025-01-01,63681.54,122.86,0,50
U1731,User 731,23.0,,Hyderabad,2024-07-06,58422.88,236.82,no,76
U1480,User 480,,Male,mumbai,2024-05-20,51365.58,393.3,0,80
U1300,User 300,42.0,,Bengaluru,2024-05-01,71853.28,103.54,yes,78
U1772,User 772,50.0,Male,Hyderabad,,61788.33,331.44,yes,  88 
U1142,User 142,58.0,  Female ,,2024-11-12,,172.12,yes,8
U1256,User 256,54.0,M,DELHI,05-04-2024,64619.71,73.84,True,95
U1620,User 620,35.0,F,DELHI,17/06/2024,29595.15,259.72,0,79
U1277,User 277,27.0,female,Bengaluru,,58805.73,75.67,True,61
U1236,User 236,48.0,Male,Mumbai,2024-06-17,52612.58,69.81,0,13
U1750,User 750,24.0,female,,2024-10-26,20248.13,281.04,No,45
U1776,User 776,37.0,Female,Bangalore,2024-08-02,,129.94,True,  88 
U1477,User 477,62.0,F,Delhi,2024-05-17,50277.51,34.16,True,78
U1289,User 289,53.0,Male,Delhi,2024-04-02,29160.65,86.66,False,59
U1665,User 665,41.0,Male,Bengaluru,17/06/2024,72538.68,176.41,False,  88 
U1586,User 586,49.0,Female,DELHI,2024-11-01,69121.73,132.26,YES,88
U1518,User 518,30.0,Male,Bengaluru,2024-08-02,38416.38,297.75,YES,65
U1140,User 140,51.0,M,Delhi,2025-01-21,52911.48,161.16,False,22
U1478,User 478,28.0,Female,Mumbai,14/05/2024,52686.12,234.05,YES,18
U1306,User 306,64.0,,Bengaluru,2025-01-31,74497.8,342.02,no,96
U1285,User 285,33.0,Female,mumbai,11-05-2024,64208.53,163.53,no,37
U1013,User 13,42.0,Male,mumbai,10/12/2024,58364.42,186.43,yes,26
U1695,User 695,49.0,Other,Mumbai,,63055.22,98.48,0,45
U1229,User 229,54.0,Male,Mumbai,05-09-2024,26175.73,168.95,yes,52
U1451,User 451,18.0,Male,mumbai,,46191.34,186.2,no,3
U1644,User 644,55.0,Female,Hyderabad,2024-11-12,,183.48,yes,  88 
U1323,User 323,63.0,  Female ,Bangalore,,73965.83,192.5,0,68
U1327,User 327,33.0,female,mumbai,03/08/2024,44653.44,108.73,YES,3
U1597,User 597,59.0,F,Delhi,28/05/2024,63874.12,71.28,1,6
U1514,USER 514,24.0,Female,Delhi,,67679.92,160.4,1,11
U1168,USER 168,41.0,male,Bengaluru,2024-05-17,47303.97,146.38,No,35
U1144,USER 144,23.0,Male,DELHI,2024-12-28,37378.38,415.5,False,8
U1123,USER 123,37.0,Female,Pune,2024-01-17,79054.06,278.31,True,83
U1521,USER 521,62.0,Male,Delhi,2024-10-10,57757.4,111.5,0,77
U1376,USER 376,51.0,Male,Hyderabad,2024-07-20,46118.72,49.02,YES,30
U1798,USER 798,33.0,Other,Mumbai,2024-04-01,19567.43,146.98,1,36
U1293,USER 293,29.0,Female,Pune,,73560.18,172.64,0,63
U1597,USER 597,59.0,F,Delhi,28/05/2024,63874.12,71.28,1,6
U1576,USER 576,57.0,Female,,02-18-2024,51917.53,117.62,yes,82
U1243,USER 243,60.0,,Delhi,17/05/2024,64321.97,173.42,yes,63
U1095,USER 95,20.0,male,Bangalore,2024-09-30,49009.07,293.6,False,71
U1615,USER 615,63.0,female,Delhi,2024-11-18,18637.53,75.37,0,49
U1788,USER 788,33.0,Male,Pune,22/10/2024,46483.58,298.38,False,51
U1591,USER 591,28.0,  Female ,DELHI,2024-12-14,57501.39,437.52,YES,41
